id,uri,lemma,pos,morpho,principal_parts,prosody,validated
23630,g0252,gerulus,n,n-s---mn2-,gerul,gerulus,1
23632,g0271,gestio,v,v1spia--4-,gest gesti -,gestio,1
23633,g0274,gesto,v,v1spia--1-,gest gestau gestat,gesto,1
23634,g0279,gestus,n,n-s---mn4-,gest,gestus,1
23635,g0280,gibber,n,n-s---mn3-,gibber,gibber,1
23639,g0288,gigno,v,v1spia--3-,gen genu genit,gigno,1
23614,g0210,genu,n,n-s---nn4-,gen,genu,1
23640,g0304,gingiua,n,n-s---fn1-,gingiu,gingiua,1
23642,g0320,glacies,n,n-s---fn5-,glaci,glacies,1
23643,g0322,glacio,v,v1spia--1-,glaci glaciau glaciat,glacio,1
23644,g0324,gladiator,n,n-s---mn3-,gladiator,gladiator,1
23647,g0348,glarea,n,n-s---fn1-,glare,glarea,1
23648,g0358,glaucoma,n,n-s---nn3-,glaucomat,glaucoma,1
23649,g0364,gleba,n,n-s---fn1-,gleb,gleba,1
23650,g0379,glis,n,n-s---mn3-,glir,glis,1
23652,g0387,globosus,a,aps---mn1-,globos globos globos,globosus,1
23673,23673,Graecia,n,n-s---fn1-,Graeci,Graecia,1
23653,g0389,globus,n,n-s---mn2-,glob,globus,1
23654,g0397,glomero,v,v1spia--1-,glomer glomerau glomerat,glomero,1
23655,g0400,gloria,n,n-s---fn1-,glori,gloria,1
23657,g0406,glorifico,v,v1spia--1-,glorific glorificau glorificat,glorifico,1
23658,g0407,glorificus,a,aps---mn1-,glorific glorific glorific,glorificus,1
23660,g0426,gluten,n,n-s---nn3-,glutin,gluten,1
23661,g0435,glutino,v,v1spia--1-,glutin glutinau glutinat,glutino,1
23662,g0426,glutinum,n,n-s---nn2-,glutin,glutinum,1
23663,g0439,gluttio,v,v1spia--4-,glutt glutti gluttit,gluttio,1
23664,g0440,glutto,n,n-s---mn3-,glutton,glutto,1
23665,g0451,gnaritas,n,n-s---fn3-,gnaritat,gnaritas,1
23666,g0453,gnarus,a,aps---mn1-,gnar gnar gnar,gnarus,1
23668,g0483,gracilitas,n,n-s---fn3-,gracilitat,gracilitas,1
23669,g0491,gradatim,r,rp--------,,gradatim,1
23670,g0492,gradatio,n,n-s---fn3-,gradation,gradatio,1
23672,g0499,gradus,n,n-s---mn4-,grad,gradus,1
23609,g0199,genitor,n,n-s---mn3-,genitor,genitor,1
23638,23638,Gigans,n,n-s---mn3-,Gigant,Gigans,1
23674,23674,Graeculus,a,aps---mn1-,Graecul Graecul Graecul,Graeculus,1
23675,23675,Graecus,a,aps---mn1-,Graec Graec Graec,Graecus,1
23615,23615,genuflecto,v,v1spia--3-,genuflect genuflex genuflex,genuflecto,1
23608,g0193,genimen,n,n-s---nn3-,genimin,genimen,1
120113,120113,pabularius,a,aps---mn1-,pabulari pabulari pabulari,pabularius,0
102725,a2272,antithesis,n,n-s---fn3i,antithes,antithesis,0
23680,g0516,grammaticus,n,n-s---mn2-,grammatic,grammaticus,1
23682,g0529,grandesco,v,v1spia--3-,grandesc - -,grandesco,1
23684,g0538,grandis,a,aps---cn3i,grand grand grand,grandis,1
23685,g0541,granditas,n,n-s---fn3-,granditat,granditas,1
23686,g0543,grando,n,n-s---fn3-,grandin,grando,1
23687,g2278,granum,n,n-s---nn2-,gran,granum,1
23689,g0555,graphium,n,n-s---nn2-,graphi,graphium,1
23690,g0558,grassator,n,n-s---mn3-,grassator,grassator,1
23693,g0562,grates,n,n-p---fn3-,grat,grates,1
23694,g0563,gratia,n,n-s---fn1-,grati,gratia,1
102723,102723,antistrophos,n,n-s---fn2g,antistroph,antistrophos,0
23695,g0570,gratiosus,a,aps---mn1-,gratios gratios gratios,gratiosus,1
23697,g0575,gratulatio,n,n-s---fn3-,gratulation,gratulatio,1
23692,23692,grate,r,rp--------,grat,grate,1
23699,g0579,gratus,a,aps---mn1-,grat grat grat,gratus,1
23702,g0586,grauedo,n,n-s---fn3-,grauedin,grauedo,1
23696,23696,gratuito,r,rp--------,,gratuito,1
23703,g0594,grauidus,a,aps---mn1-,grauid grauid grauid,grauidus,1
23705,g0598,grauitas,n,n-s---fn3-,grauitat,grauitas,1
23701,23701,grauate,r,rp--------,grauat,grauate,1
23707,g0601,grauo,v,v1spia--1-,grau grauau grauat,grauo,1
23710,g0481,gressus,n,n-s---mn4-,gress,gressus,1
23711,g0612,grex,n,n-s---mn3-,greg,grex,1
23712,g0616,griphus,n,n-s---mn2-,griph,griphus,1
23713,g0622,grossitudo,n,n-s---fn3-,grossitudin,grossitudo,1
23714,g0624,grossus,a,aps---mn1-,gross gross gross,grossus,1
23716,g0634,gryllus,n,n-s---mn2-,gryll,gryllus,1
23706,23706,grauiter,r,rp--------,grau,grauiter,1
23717,g2295,gryps,n,n-s---mn3-,gryph,gryps,1
23720,g0639,gubernator,n,n-s---mn3-,gubernator,gubernator,1
23721,g0642,gubernius,n,n-s---mn2-,guberni,gubernius,1
23722,g0643,guberno,v,v1spia--1-,gubern gubernau gubernat,guberno,1
23723,g0646,gula,n,n-s---fn1-,gul,gula,1
23724,g0651,gumia,n,n-s---fn1-,gumi,gumia,1
23725,g0656,gurges,n,n-s---mn3-,gurgit,gurges,1
23727,g2288,gustatus,n,n-s---mn4-,gustat,gustatus,1
23728,g0666,gusto,v,v1spia--1-,gust gustau gustat,gusto,1
23729,g0668,gustus,n,n-s---mn4-,gust,gustus,1
23730,g0669,gutta,n,n-s---fn1-,gutt,gutta,1
23732,g0696,gyrus,n,n-s---mn2-,gyr,gyrus,1
23733,h0001,habena,n,n-s---fn1-,haben,habena,1
23734,h0004,habeo,v,v1spia--2-,hab habu habit,habeo,1
23737,h0011,habitator,n,n-s---mn3-,habitator,habitator,1
23738,h0015,habito,v,v1spia--1-,habit habitau habitat,habito,1
23739,h0016,habitudo,n,n-s---fn3-,habitudin,habitudo,1
23740,h0031,haedus,n,n-s---mn2-,haed,haedus,1
23744,h0051,haesitatio,n,n-s---fn3-,haesitation,haesitatio,1
23745,h0067,halitus,n,n-s---mn4-,halit,halitus,1
23747,h0081,hama,n,n-s---fn1-,ham,hama,1
23748,h0101,hamus,n,n-s---mn2-,ham,hamus,1
23750,h0106,hara,n,n-s---fn1-,har,hara,1
23715,g0632,grus,n,n-s---cn3-,gru,grus,1
23751,h0107,harena,n,n-s---fn1-,haren,harena,1
23749,23749,Hannibal,n,n-s---mn3-,Hannibal,Hannibal,1
23677,g0508,gramineus,a,aps---mn1-,gramine gramine gramine,gramineus,1
23742,h0044,haereo,v,v1spia--2-,haer haes haes,haereo,1
23803,23803,Hierusalem,n,n-s---n---,Hierusalem,Hierusalem,1
23756,h0122,harmonia,n,n-s---fn1-,harmoni,harmonia,1
23757,h0123,harmonicus,a,aps---mn1-,harmonic harmonic harmonic,harmonicus,1
23758,h0128,harpago,n,n-s---mn3-,harpagon,harpago,1
23761,h0137,hasta,n,n-s---fn1-,hast,hasta,1
23762,h0142,hastile,n,n-s---nn3i,hastil,hastile,1
23763,h0146,haud,r,rp--------,,haud,1
23764,h0147,haurio,v,v1spia--4-,haur haus haust,haurio,1
23765,h0157,hebdomas,n,n-s---fn3-,hebdomad,hebdomas,1
23770,h0165,hecatombe,n,n-s---fn1g,hecatomb,hecatombe,1
102727,a2274,antitheticus,a,aps---mn1-,antithetic antithetic antithetic,antitheticus,0
23822,h0465,historicus,a,aps---mn1-,historic historic historic,historicus,1
23772,h0172,hedera,n,n-s---fn1-,heder,hedera,1
102726,102726,antitheta,n,n-p---nn2-,antithet,antitheta,0
23773,h0202,helluo,n,n-s---mn3-,helluon,helluo,1
23775,h0220,hemicrania,n,n-s---fn1-,hemicrani,hemicrania,1
23776,h0116,hemicyclium,n,n-s---nn2-,hemicycli,hemicyclium,1
23778,h0268,herba,n,n-s---fn1-,herb,herba,1
23779,h0277,herbidus,a,aps---mn1-,herbid herbid herbid,herbidus,1
23780,h0284,herbosus,a,aps---mn1-,herbos herbos herbos,herbosus,1
23782,h0294,hereditas,n,n-s---fn3-,hereditat,hereditas,1
23769,23769,Hebraicus,a,aps---mn1-,Hebraic Hebraic Hebraic,Hebraicus,1
23784,h0297,heres,n,n-s---cn3-,hered,heres,1
23787,h0311,herodio,n,n-s---mn3-,herodion,herodio,1
23771,23771,Hector,n,n-s---mn3-,Hector,Hector,0
23790,h0316,herois,n,n-s---fn3-,heroid,herois,1
23791,h0317,heros,n,n-s---mn3-,hero,heros,1
23792,h0318,herous,a,aps---mn1-,hero hero hero,herous,1
23793,h0324,hetaeria,n,n-s---fn1-,hetaeri,hetaeria,1
23795,h0406,hiatus,n,n-s---mn4-,hiat,hiatus,1
23797,h0355,hibernus,a,aps---mn1-,hibern hibern hibern,hibernus,1
23781,23781,Hercules,n,n-s---mn3i,Hercul,Hercules,1
23800,h0365,hiemo,v,v1spia--1-,hiem hiemau hiemat,hiemo,1
23786,23786,Herodes,n,n-s---mn3-,Herod,Herodes,0
23802,23802,Hierosolyma,n,n-p---nn2-,Hierosolym,Hierosolyma,0
23768,23768,Hebraeus,a,aps---mn1-,Hebrae Hebrae Hebrae,Hebraeus,1
23798,23798,hic,r,rp--------,,hic,1
23805,h0385,hilaro,v,v1spia--1-,hilar hilarau hilarat,hilaro,1
23806,h0388,hilarus,a,aps---mn1-,hilar hilar hilar,hilarus,1
23807,h0397,hinnio,v,v1spia--4-,hinn hinni -,hinnio,1
23809,h0402,hio,v,v1spia--1-,hi hiau hiat,hio,1
23810,h0414,hippocentaurus,n,n-s---mn2-,hippocentaur,hippocentaurus,1
23811,h0443,hircus,n,n-s---mn2-,hirc,hircus,1
23813,h0453,hirsutus,a,aps---mn1-,hirsut hirsut hirsut,hirsutus,1
23814,h0455,hirtus,a,aps---mn1-,hirt hirt hirt,hirtus,1
23815,h0456,hirudo,n,n-s---fn3-,hirudin,hirudo,1
23816,h0459,hirundo,n,n-s---fn3-,hirundin,hirundo,1
23817,h0460,hisco,v,v1spia--3-,hisc - -,hisco,1
23820,h0463,historia,n,n-s---fn1-,histori,historia,1
23801,23801,hiemps,n,n-s---fn3-,hiem,hiemps,1
23821,h0464,historialis,a,aps---cn3i,historial historial historial,historialis,1
23823,h0470,histrio,n,n-s---mn3-,histrion,histrio,1
23824,h0476,hiulcus,a,aps---mn1-,hiulc hiulc hiulc,hiulcus,1
23818,23818,Hispania,n,n-s---fn1-,Hispani,Hispania,1
23794,h0336,hexagonum,n,n-s---nn2-,hexagon,hexagonum,1
23754,h0114,harenosus,a,aps---mn1-,harenos harenos harenos,harenosus,1
102729,a2278,antonesco,v,v1spia--3-,,antonesco,0
23863,h0646,humanitas,n,n-s---fn3-,humanitat,humanitas,1
120119,120119,pacifica,n,n-p---nn2-,pacific,pacifica,0
23865,h0649,humanus,a,aps---mn1-,human human human,humanus,1
23866,h0652,humiliatio,n,n-s---fn3-,humiliation,humiliatio,1
23867,h0654,humilio,v,v1spia--1-,humili humiliau humiliat,humilio,1
23868,h0655,humilis,a,aps---cn3i,humil humil humil,humilis,1
23872,h0667,hyaena,n,n-s---fn1-,hyaen,hyaena,1
23874,h0676,hydra,n,n-s---fn1-,hydr,hydra,1
23875,h0681,hydrargyrus,n,n-s---mn2-,hydrargyr,hydrargyrus,1
23880,h0747,hyperbole,n,n-s---fn1g,hyperbol,hyperbole,1
23882,h0781,hypocrisis,n,n-s---fn3i,hypocris,hypocrisis,1
23884,h0783,hypodiaconus,n,n-s---mn2-,hypodiacon,hypodiaconus,1
23885,h0798,hypomnema,n,n-s---nn3-,hypomnemat,hypomnema,1
23886,h0807,hypotenusa,n,n-s---fn1-,hypotenus,hypotenusa,1
23887,i0025,iambeus,a,aps---mn1-,iambe iambe iambe,iambeus,1
23869,h0656,humilitas,n,n-s---fn3-,humilitat,humilitas,1
23890,i0049,ibi,r,rp--------,,ibi,1
102735,a2284,antura,n,n-s---fn1-,antur,antura,0
23891,i0052,ibis,n,n-s---fn3-,ibid,ibis,1
23892,i0057,ico,v,v1spia--3-,ic ic ict,ico,1
23893,i0255,illotus,a,aps---mn1-,illot illot illot,illotus,1
23895,i0265,illuminatio,n,n-s---fn3-,illumination,illuminatio,1
102736,a2939,anularis,a,aps---cn3i,anular anular anular,anularis,0
23896,i0268,illumino,v,v1spia--1-,illumin illuminau illuminat,illumino,1
102737,a2288,anulla,n,n-s---fn1-,anull,anulla,0
23841,h0586,horreo,v,v1spia--2-,horr horru -,horreo,1
23838,h0553,hora,n,n-s---fn1-,hor,hora,1
23827,h0492,holocaustosis,n,n-s---fn3i,holocaustos,holocaustosis,1
23828,h0491,holocaustum,n,n-s---nn2-,holocaust,holocaustum,1
23830,h0515,homicidium,n,n-s---nn2-,homicidi,homicidium,1
23831,h0518,homo,n,n-s---mn3-,homin,homo,1
23839,h0571,horizon,n,n-s---mn3i,horizont,horizon,1
102738,a2289,anuloculter,n,n-s---mn2r,anulocultr,anuloculter,0
102739,a2986,anxia,n,n-s---fn1-,anxi,anxia,0
102740,a2295,anxianimus,a,aps---mn1-,anxianim anxianim anxianim,anxianimus,0
23832,h0534,honestas,n,n-s---fn3-,honestat,honestas,1
23836,h0544,honorifico,v,v1spia--1-,honorific honorificau honorificat,honorifico,1
23840,h0577,horologium,n,n-s---nn2-,horologi,horologium,1
102741,a2298,anxifer,a,aps---mn1r,anxifer anxifer anxifer,anxifer,0
23889,i0029,iambus,n,n-s---mn2-,iamb,iambus,1
23837,h0548,honoro,v,v1spia--1-,honor honorau honorat,honoro,1
23879,h0730,hymnus,n,n-s---mn2-,hymn,hymnus,1
23883,h0782,hypocrites,n,n-s---mn1g,hypocrit,hypocrites,1
102728,102728,antithetum,n,n-s---nn2-,antithet,antithetum,0
23870,h0660,humo,v,v1spia--1-,hum humau humat,humo,1
23864,23864,humaniter,r,rp--------,human,humaniter,1
102730,102730,antonomasiuus,a,aps---mn1-,antonomasiu antonomasiu antonomasiu,antonomasiuus,0
102731,102731,antonomastice,r,rp--------,,antonomastice,0
102733,102733,antroo,v,v1spia--1-,antro antroau antroa,antroo,0
102734,102734,antruo,v,v1spia--1-,antru antruau antrua,antruo,0
23877,23877,Hymen,n,n-s---mn3-,Hymen,Hymen,0
23878,23878,Hymenaeus,n,n-s---mn2-,Hymenae,Hymenaeus,1
23833,23833,honeste,r,rp--------,honest,honeste,1
23835,23835,honor,n,n-s---mn3-,honor,honor,1
22484,d1236,diadema,n,n-s---nn3-,diademat,diadema,1
23961,i0514,impertio,v,v1spia--4-,impert impertiu impertit,impertio,1
23920,i0377,immineo,v,v1spia--2-,immin - -,immineo,1
102744,a2305,aoratos,a,aps---mn1g,aorat aorat aorat,aoratos,0
120120,120120,pacificatus,a,aps---mn1-,pacificat pacificat pacificat,pacificatus,0
102748,a2307,apaetesis,n,n-s---fn3i,apaetes,apaetesis,0
120121,120121,pacifice,r,rp--------,,pacifice,0
102751,a2313,aparemphatus,a,aps---mn1-,aparemphat aparemphat aparemphat,aparemphatus,0
102752,a2314,aparine,n,n-s---fn1g,aparin,aparine,0
23956,i0494,imperitia,n,n-s---fn1-,imperiti,imperitia,1
23930,i0394,immoderatus,a,aps---mn1-,immoderat immoderat immoderat,immoderatus,1
120123,120123,pacio,n,n-s---fn3-,pacion,pacio,0
23922,i0380,immisceo,v,v1spia--2-,immisc immiscu immixt,immisceo,1
102746,102746,aoristus,n,n-s---mn2-,aorist,aoristus,0
23923,i0385,immissio,n,n-s---fn3-,immission,immissio,1
23924,i0387,immitis,a,aps---cn3i,immit immit immit,immitis,1
23951,23951,impense,r,rp--------,impens,impense,1
23925,i0388,immitto,v,v1spia--3-,immitt immis immiss,immitto,1
23926,i0389,immo,r,rp--------,,immo,1
23927,i0390,immobilis,a,aps---cn3i,immobil immobil immobil,immobilis,1
23928,i0391,immobilitas,n,n-s---fn3-,immobilitat,immobilitas,1
23929,i0393,immoderatio,n,n-s---fn3-,immoderation,immoderatio,1
23931,i0403,immolo,v,v1spia--1-,immol immolau immolat,immolo,1
23932,i0407,immortalis,a,aps---cn3i,immortal immortal immortal,immortalis,1
23933,i0408,immortalitas,n,n-s---fn3-,immortalitat,immortalitas,1
23934,i0411,immugio,v,v1spia--4-,immug immugi -,immugio,1
23936,i0416,immundus,a,aps---mn1-,immund immund immund,immundus,1
23937,i0419,immunitas,n,n-s---fn3-,immunitat,immunitas,1
23938,i0421,immurmuro,v,v1spia--1-,immurmur immurmurau immurmurat,immurmuro,1
23939,i0440,impar,a,aps---an3i,impar impar impar,impar,1
23940,i0452,impatiens,a,aps---an3i,impatient impatient impatient,impatiens,1
23941,i0455,impauidus,a,aps---mn1-,impauid impauid impauid,impauidus,1
23942,i0460,impedimentum,n,n-s---nn2-,impediment,impedimentum,1
102749,102749,apala,n,n-p---nn2-,apal,apala,0
23943,i0461,impedio,v,v1spia--4-,imped impediu impedit,impedio,1
23945,i0464,impello,v,v1spia--3-,impell impul impuls,impello,1
23946,i0465,impendeo,v,v1spia--2-,impend - -,impendeo,1
23947,i0468,impendium,n,n-s---nn2-,impendi,impendium,1
23948,i0469,impendo,v,v1spia--3-,impend impend impens,impendo,1
23950,i0491,impensa,n,n-s---fn1-,impens,impensa,1
120127,120127,pactitius,a,aps---mn1-,pactiti pactiti pactiti,pactitius,0
23952,i0480,imperator,n,n-s---mn3-,imperator,imperator,1
24988,m0588,meio,v,v1spia--3i,mei - -,meio,1
23953,i0512,imperatum,n,n-s---nn2-,imperat,imperatum,1
23954,i0487,imperfectio,n,n-s---fn3-,imperfection,imperfectio,1
23955,i0493,imperiosus,a,aps---mn1-,imperios imperios imperios,imperiosus,1
23957,i0495,imperito,v,v1spia--1-,imperit imperitau imperitat,imperito,1
23913,23913,immaculatus,a,aps---mn1-,immaculat immaculat immaculat,immaculatus,1
23958,i0497,imperitus,a,aps---mn1-,imperit imperit imperit,imperitus,1
23959,i0496,imperium,n,n-s---nn2-,imperi,imperium,1
23960,i0503,impero,v,v1spia--1-,imper imperau imperat,impero,1
120128,120128,pactiuncula,n,n-s---fn1-,pactiuncul,pactiuncula,0
23897,i0272,illusio,n,n-s---fn3-,illusion,illusio,1
23919,i0370,immergo,v,v1spia--3-,immerg immers immers,immergo,1
23944,23944,impeditus,a,aps---mn1-,impedit impedit impedit,impeditus,1
120130,120130,padi,n,n-p---mn2-,pad,padi,0
23969,i0553,impius,a,aps---mn1-,impi impi impi,impius,1
23971,i0566,impleo,v,v1spia--2-,impl impleu implet,impleo,1
23980,i0610,impostor,n,n-s---mn3-,impostor,impostor,1
23981,i0613,impotentia,n,n-s---fn1-,impotenti,impotentia,1
23984,i0628,impressio,n,n-s---fn3-,impression,impressio,1
23986,i0632,imprimo,v,v1spia--3-,imprim impress impress,imprimo,1
102756,a2317,apello,v,v1spia--3-,,apello,0
23987,i0639,improbo,v,v1spia--1-,improb improbau improbat,improbo,1
23988,i0642,improbus,a,aps---mn1-,improb improb improb,improbus,1
23992,i0664,improuisus,a,aps---mn1-,improuis improuis improuis,improuisus,1
23996,i0669,impudentia,n,n-s---fn1-,impudenti,impudentia,1
23997,i0677,impugno,v,v1spia--1-,impugn impugnau impugnat,impugno,1
23998,i0680,impulsor,n,n-s---mn3-,impulsor,impulsor,1
24018,i3138,inauditus,a,aps---mn1-,inaudit inaudit inaudit,inauditus,1
24019,i0805,inauro,v,v1spia--1-,inaur inaurau inaurat,inauro,1
102757,a2319,apenarii,n,n-p---mn2-,apenari,apenarii,0
24020,i0855,incendiarius,a,aps---mn1-,incendiari incendiari incendiari,incendiarius,1
24022,i0858,incendo,v,v1spia--3-,incend incend incens,incendo,1
24023,i3141,incensum,n,n-s---nn2-,incens,incensum,1
24025,i0864,incentio,n,n-s---fn3-,incention,incentio,1
24026,i0866,incentor,n,n-s---mn3-,incentor,incentor,1
102760,a2324,apertilis,a,aps---cn3i,apertil apertil apertil,apertilis,0
102761,a2326,apertiuus,a,aps---mn1-,apertiu apertiu apertiu,apertiuus,0
24027,i0869,inceptio,n,n-s---fn3-,inception,inceptio,1
24028,i0871,incepto,v,v1spia--1-,incept inceptau inceptat,incepto,1
24029,i9861,inceptum,n,n-s---nn2-,incept,inceptum,1
24021,i0857,incendium,n,n-s---nn2-,incendi,incendium,1
23964,i0525,impetigo,n,n-s---fn3-,impetigin,impetigo,1
102762,a2329,apertularius,n,n-s---mn2-,apertulari,apertularius,0
23973,i0574,implico,v,v1spia--1-,implic implicau implicit,implico,1
102765,a2335,aphaeresis,n,n-s---fn3i,aphaeres,aphaeresis,0
115410,i2929,isemerinos,a,aps---mn1g,isemerin isemerin isemerin,isemerinos,0
23974,i0577,imploro,v,v1spia--1-,implor implorau implorat,imploro,1
102753,102753,aparthenus,a,aps---mn1-,aparthen aparthen aparthen,aparthenus,0
23975,i0591,impono,v,v1spia--3-,impon imposu imposit,impono,1
102755,102755,apeliotes,n,n-s---mn1g,apeliot,apeliotes,0
23965,i0527,impeto,v,v1spia--3-,impet impetiu impetit,impeto,1
23966,i0533,impetro,v,v1spia--1-,impetr impetrau impetrat,impetro,1
23967,i0521,impetus,n,n-s---mn4-,impet,impetus,1
23976,i0599,importo,v,v1spia--1-,import importau importat,importo,1
23977,i0601,importunus,a,aps---mn1-,importun importun importun,importunus,1
23978,i0605,impositio,n,n-s---fn3-,imposition,impositio,1
23985,23985,imprimis,r,rp--------,,imprimis,1
23990,23990,improspere,r,rp--------,,improspere,1
23995,23995,impudenter,r,rp--------,impudent,impudenter,1
102759,102759,aperticius,a,aps---mn1-,apertici apertici apertici,aperticius,0
23972,23972,implicatus,a,aps---mn1-,implicat implicat implicat,implicatus,1
102763,102763,apexao,n,n-s---fn3-,apexaon,apexao,0
102764,102764,aphace,n,n-s---fn1g,aphac,aphace,0
102754,102754,Apator,n,n-s---mn3-,Apator,Apator,0
102705,102705,antirrhinum,n,n-s---nn2-,antirrhin,antirrhinum,0
102770,102770,aphracta,n,n-p---nn2-,aphract,aphracta,0
102771,102771,aphractum,n,n-s---nn2-,aphract,aphractum,0
120131,120131,paeanites,n,n-s---mn1-,paeanit,paeanites,0
102774,a2341,aphrissa,n,n-s---fn1-,aphriss,aphrissa,0
102773,102773,aphratum,n,n-s---nn2-,aphrat,aphratum,0
24034,i0901,incilo,v,v1spia--1-,incil incilau incilat,incilo,1
24032,i0885,incesto,v,v1spia--1-,incest incestau incestat,incesto,1
24036,i0907,incipio,v,v1spia--3i,incip incep incept,incipio,1
24037,i0908,incipisso,v,v1spia--3-,incipiss - -,incipisso,1
24038,i0918,incitamentum,n,n-s---nn2-,incitament,incitamentum,1
24039,i0919,incitatio,n,n-s---fn3-,incitation,incitatio,1
24040,i0923,incito,v,v1spia--1-,incit incitau incitat,incito,1
120132,120132,paeantis,n,n-s---mn3-,paeantid,paeantis,0
24043,i0938,inclementia,n,n-s---fn1-,inclementi,inclementia,1
24042,24042,inclementer,r,rp--------,inclement,inclementer,1
24044,i0941,inclinatio,n,n-s---fn3-,inclination,inclinatio,1
24045,i0944,inclino,v,v1spia--1-,inclin inclinau inclinat,inclino,1
24046,i0945,includo,v,v1spia--3-,includ inclus inclus,includo,1
24047,i0948,inclutus,a,aps---mn1-,inclut inclut inclut,inclutus,1
24050,i3147,incognitus,a,aps---mn1-,incognit incognit incognit,incognitus,1
24051,i0960,incoho,v,v1spia--1-,incoh incohau incohat,incoho,1
24054,i0969,incolumitas,n,n-s---fn3-,incolumitat,incolumitas,1
24055,i0983,incommoditas,n,n-s---fn3-,incommoditat,incommoditas,1
24056,i0984,incommodo,v,v1spia--1-,incommod incommodau incommodat,incommodo,1
24057,i0985,incommodum,n,n-s---nn2-,incommod,incommodum,1
24053,i0965,incolo,v,v1spia--3-,incol incolu incult,incolo,1
24060,24060,incomparabiliter,r,rp--------,,incomparabiliter,1
24061,24061,inconstanter,r,rp--------,inconstant,inconstanter,1
24062,24062,inconsulte,r,rp--------,inconsult,inconsulte,1
24065,i1084,incorporalis,a,aps---cn3i,incorporal incorporal incorporal,incorporalis,1
24066,i1087,incorporeus,a,aps---mn1-,incorpore incorpore incorpore,incorporeus,1
24068,24068,incorrupte,r,rp--------,incorrupt,incorrupte,1
24086,24086,incuriose,r,rp--------,incurios,incuriose,1
24069,i1091,incorruptela,n,n-s---fn1-,incorruptel,incorruptela,1
24070,i1093,incorruptibilitas,n,n-s---fn3-,incorruptibilitat,incorruptibilitas,1
24071,i1094,incorruptio,n,n-s---fn3-,incorruption,incorruptio,1
24073,i1099,incrasso,v,v1spia--1-,incrass incrassau incrassat,incrasso,1
24074,i1101,increbresco,v,v1spia--3-,increbresc increbu -,increbresco,1
24076,i1106,incredulitas,n,n-s---fn3-,incredulitat,incredulitas,1
24077,i1107,incredulus,a,aps---mn1-,incredul incredul incredul,incredulus,1
24078,i1111,incrementum,n,n-s---nn2-,increment,incrementum,1
24079,i1112,increpatio,n,n-s---fn3-,increpation,increpatio,1
24080,i1116,increpito,v,v1spia--1-,increpit increpitau increpitat,increpito,1
24082,i1118,incresco,v,v1spia--3-,incresc increu -,incresco,1
24084,i9866,incultus,a,aps---mn1-,incult incult incult,incultus,1
24083,i9866,incultus,n,n-s---mn4-,incult,incultus,1
24085,i1153,incuria,n,n-s---fn1-,incuri,incuria,1
24093,i1171,incus,n,n-s---fn3-,incud,incus,1
24088,i1156,incurro,v,v1spia--3-,incurr incurr incurs,incurro,1
24089,i1160,incursio,n,n-s---fn3-,incursion,incursio,1
24091,i9867,incursus,n,n-s---mn4-,incurs,incursus,1
24094,i1179,incutio,v,v1spia--3i,incut incuss incuss,incutio,1
24095,i1181,indagatio,n,n-s---fn3-,indagation,indagatio,1
24031,i0882,incesso,v,v1spia--3-,incess incessiu -,incesso,1
120141,120141,paenitens,a,aps---an3i,paenitent paenitent paenitent,paenitens,0
102776,a7344,aphron,n,n-s---nn2g,aphr,aphron,0
102775,102775,aphrodisiace,n,n-s---fn1g,aphrodisiac,aphrodisiace,0
