id,offset,pos,language,gloss,semfield
106173,00454541,n,10,therapy based on the assumption that restoring health is best accomplished by manipulating the skeleton and muscles,2232
106175,00454901,n,10,treatment to destroy harmful microorganisms,2232
106176,00455021,n,10,disinfection of water by the addition of small amounts of chlorine or a chlorine compound,2232
106177,00455169,n,10,the administration of digitalis for the treatment of certain heart disorders,2232
106178,00455323,n,10,the administration of an anticoagulant drug to retard coagulation of the blood,2232
106179,00455463,n,10,(Chinese) treatment of pain or disease by inserting the tips of needles at specific points on the skin,2232
106180,00455637,n,10,(Chinese and Japanese) treatment of symptoms by applying pressure with the fingers to specific pressure points on the body,2232
106181,00455834,n,10,training patients in self-induced relaxation,2232
106182,00455976,n,10,the usual method of treating disease with remedies that produce effects differing from those produced by the disease itself,2232
106183,00456173,n,10,"a method of treating disease with small amounts of remedies that, in large amounts in healthy people, produce symptoms similar to those being treated",2232
106184,00456411,n,10,the internal and external use of water in the treatment of disease,2232
106185,00456549,n,10,rest as a medical treatment for stress or anxiety etc.,2232
106186,00456659,n,10,a hunt for game carried on by stalking or waiting in ambush,2656
106187,00456812,n,10,stalking deer,2656
106189,00456982,n,10,effort expended in rubbing one object against another,
106191,00457666,n,10,the act of applying oil or an oily liquid,
106192,00457794,n,10,the application of a gas or smoke to something for the purpose of disinfecting it,
106193,00457932,n,10,the work of making or repairing vehicle bodies,
106194,00458033,n,10,manual (or mechanical) carrying or moving or delivering or working with something,
106195,00458223,n,10,act of loading and unloading and moving goods within e.g. a factory especially using mechanical devices,
106197,00458521,n,10,the labor of unloading something,
106198,00458627,n,10,the act of picking (crops or fruit or hops etc.),
106200,00458908,n,10,the work of covering an area with planks,
106201,00459003,n,10,the work of installing the wires for an electrical system or device,
106202,00459123,n,10,joining or attaching by stitches,
106203,00459238,n,10,surgical joining of two surfaces,2232
106204,00459344,n,10,surgical removal of all or part of the vas deferens (usually as a means of sterilization),2232
106205,00459507,n,10,surgical removal of part or all of the vulva,2232
106206,00459608,n,10,operating on living animals especially in scientific research,2232
106207,00459727,n,10,an application of a lubricant to something,1787
106208,00459827,n,10,the application of paving materials to an area,
106210,00460150,n,10,the application of a liquid in the form of small particles ejected from a sprayer,
106211,00460304,n,10,applying paint with a sprayer,"2415,2511"
106212,00460412,n,10,the act of splashing a (liquid) substance on a surface,"2415,2511"
106213,00460568,n,10,painting by using the fingers to spread the paint,"2415,2511"
106214,00460679,n,10,the act of coating something with a protective layer of tin,1787
106216,00460970,n,10,the application of wallpaper,
106217,00461068,n,10,the application of plaster,
106188,00456884,n,10,"hunting for birds"" nests to get the eggs",2656
133721,04962666,n,10,a film made by photographing a series of cartoon drawings to give the illusion of movement when projected in rapid sequence,1935
133722,04962862,n,10,a short film and commentary about current events,1935
106225,00462318,n,10,"the actions and activities assigned to or required or expected of a person or group: ""the function of a teacher""; ""the government must do its part"" or ""play its role"" or ""do its duty""",
106230,00463482,n,10,"a secondary role or function: ""he hated to play second fiddle to anyone""",
106226,00462651,n,10,"a specified function: ""he was employed in the capacity of director""; ""he should be retained in his present capacity at a higher salary""",
106234,00464470,n,10,"the position on a baseball team of the player who is stationed behind home plate and who catches the balls that the pitcher throws: ""a catcher needs a lot of protective equipment""; ""he plays behind the plate""",2871
106232,00463745,n,10,"(in team sports) the role assigned to an individual player; ""what position does he play?""",2638
106238,00465278,n,10,"the fielding position of the player on a baseball team who is stationed near 3rd base: ""he is playing third""",2871
106247,00466971,n,10,"the position of the football player in the backfield who directs the offensive play of his team: ""quarterback is the most important position on the team""",2871
106252,00467894,n,10,"a position on the line of scrimmage: ""guards must be good blockers""",2871
106253,00468032,n,10,"a position on the line of scrimmage: ""it takes a big man to play tackle""",2871
106254,00468176,n,10,"a position on the line of scrimmage: ""no one wanted to play end""",2871
106261,00469204,n,10,"a task assigned for individual study: ""he did the lesson for today""",1919
106270,00470577,n,10,"the duty of serving as a sentry: ""he was on guard that night""",
106269,00470305,n,10,"as duty that you are assigned to perform especially in the armed forces: ""hazardous duty""",
106271,00470729,n,10,"labor of a nonmilitary kind done by soldiers (cleaning or digging or draining or so on); ""the soldiers were put on fatigue to teach them a lesson""",
106218,00461161,n,10,the application of a thin coat of metal (as by electrolysis),
106219,00461275,n,10,the application of very thin coat of color over the surface of a picture,
106220,00461401,n,10,the application of tiles to cover a surface,
106221,00461497,n,10,the application of wax to a surface,
106235,00464759,n,10,the fielding position of the player on a baseball team who is stationed at first base,2871
106236,00464928,n,10,the fielding position of the player on a baseball team who is stationed near 2nd base,2871
106237,00465099,n,10,the fielding position of the player on a baseball team who is stationed between 2nd and 3rd base,2871
106239,00465470,n,10,the fielding position of the player on a baseball team who is expected to field balls in the left third of the outfield (looking from home plate),2871
106240,00465691,n,10,the fielding position of the player on a baseball team who is expected to field balls in the central third of the outfield,2871
106241,00465891,n,10,the fielding position of the player on a baseball team who is expected to field balls in the right third of the outfield (looking from home plate),2871
106242,00466114,n,10,a position on a basketball team,2871
106243,00466218,n,10,a position on a basketball team of the player who participates in the center jump to start the game,2871
106244,00466389,n,10,a position on a basketball team,2871
106245,00466491,n,10,the position of a player on a football team who is stationed behind the line of scrimmage,2871
106246,00466741,n,10,the position of a player on a football team who is stationed on the line of scrimmage,2871
106248,00467233,n,10,the position of a back on a football team,2871
106249,00467348,n,10,the position of the offensive back on a football team who lines up farthest from the line of scrimmage,2871
106250,00467524,n,10,the position of the offensive back who lines up behind or outside the end,2871
106255,00468309,n,10,the fielding position in cricket closest to the bowler on the off side,2871
