id,uri,lemma,pos,validated,morpho,principal_parts,prosody
20883,c9987,cibatus,n,1,n-s---mn4-,cibat,cibatus
20887,c1582,cicatrix,n,1,n-s---fn3-,cicatric,cicatrix
20888,c4187,cicindela,n,1,n-s---fn1-,cicindel,cicindela
20889,c1595,ciconia,n,1,n-s---fn1-,ciconi,ciconia
20890,c1600,cicuta,n,1,n-s---fn1-,cicut,cicuta
20891,c1604,cieo,v,1,v1spia--2-,ci ciu cit,cieo
20893,c1632,cinara,n,1,n-s---fn1-,cinar,cinara
20894,c9988,cinctus,n,1,n-s---mn4-,cinct,cinctus
20895,c1651,cingo,v,1,v1spia--3-,cing cinx cinct,cingo
20896,c1652,cingulum,n,1,n-s---nn2-,cingul,cingulum
20897,c1652,cingulus,n,1,n-s---mn2-,cingul,cingulus
20874,20874,Christus,n,1,n-s---mn2-,Christ,Christus
20862,20862,Cherub,n,1,n-s---mn3-,Cherub,Cherub
20900,c1675,circes,n,1,n-s---mn3-,circit,circes
20903,c1681,circiter,r,1,rp--------,,circiter
20871,20871,Christianismus,n,1,n-s---mn2-,Christianism,Christianismus
20904,c1683,circitor,n,1,n-s---mn3-,circitor,circitor
20899,20899,circa,r,1,rp--------,,circa
20905,20905,circuitio,n,1,n-s---fn3-,circuition,circuitio
20906,20906,circuitus,n,1,n-s---mn4-,circuit,circuitus
20908,c1694,circulus,n,1,n-s---mn2-,circul,circulus
20910,c1696,circumactio,n,1,n-s---fn3-,circumaction,circumactio
20912,c1704,circumaspicio,v,1,v1spia--3i,circumaspic - -,circumaspicio
20913,c1712,circumcido,v,1,v1spia--3-,circumcid circumcid circumcis,circumcido
20909,20909,circum,r,1,rp--------,,circum
20914,c1714,circumcingo,v,1,v1spia--3-,circumcing circumcinx circumcinct,circumcingo
20915,20915,circumcise,r,1,rp--------,,circumcise
20916,c1721,circumcisio,n,1,n-s---fn3-,circumcision,circumcisio
20920,c1737,circumduco,v,1,v1spia--3-,circumduc circumdux circumduct,circumduco
20921,c1738,circumductio,n,1,n-s---fn3-,circumduction,circumductio
20922,c9990,circumductum,n,1,n-s---nn2-,circumduct,circumductum
20923,c9990,circumductus,n,1,n-s---mn4-,circumduct,circumductus
20983,c2028,clangor,n,1,n-s---mn3-,clangor,clangor
20917,20917,circumcisus,a,1,aps---mn1-,circumcis circumcis circumcis,circumcisus
20984,20984,clare,r,1,rp--------,clar,clare
20898,c1654,cinis,n,1,n-s---mn3-,ciner,cinis
113040,i0289,imaginarius,n,0,n-s---mn2-,imaginari,imaginarius
23901,i0290,imaginatio,n,1,n-s---fn3-,imagination,imaginatio
20863,c1455,chirurgia,n,1,n-s---fn1-,chirurgi,chirurgia
20929,c8040,circumfundo,v,1,v1spia--3-,circumfund circumfund circumfus,circumfundo
20930,c1778,circumicio,v,1,v1spia--3i,circumic circumjec circumject,circumicio
20931,c1788,circumlaticius,a,1,aps---mn1-,circumlatici circumlatici circumlatici,circumlaticius
20932,c1789,circumlatio,n,1,n-s---fn3-,circumlation,circumlatio
20933,c1797,circumligo,v,1,v1spia--1-,circumlig circumligau circumligat,circumligo
20934,c1801,circumlocutio,n,1,n-s---fn3-,circumlocution,circumlocutio
20935,c1808,circummeo,v,1,v1spia--1-,circumme circummeau circummeat,circummeo
20936,c1815,circummunio,v,1,v1spia--4-,circummun circummuniu circummunit,circummunio
20937,c1821,circumnecto,v,1,v1spia--3-,circumnect circumnexu circumnex,circumnecto
119960,119960,orthocissus,n,0,n-s---fn2-,orthociss,orthocissus
20939,c1846,circumrodo,v,1,v1spia--3-,circumrod circumrod circumros,circumrodo
20940,c1850,circumsaepio,v,1,v1spia--4-,circumsaep circumsaeps circumsaept,circumsaepio
20941,c1856,circumscribo,v,1,v1spia--3-,circumscrib circumscrips circumscript,circumscribo
20942,c1857,circumscriptio,n,1,n-s---fn3-,circumscription,circumscriptio
20943,c1858,circumscriptor,n,1,n-s---mn3-,circumscriptor,circumscriptor
20944,c1861,circumsedeo,v,1,v1spia--2-,circumsed circumsed circumsess,circumsedeo
20945,c1864,circumsessio,n,1,n-s---fn3-,circumsession,circumsessio
20946,c1861,circumsido,v,1,v1spia--3-,circumsid - -,circumsido
20947,c1867,circumsisto,v,1,v1spia--3-,circumsist - -,circumsisto
20948,c1874,circumspectio,n,1,n-s---fn3-,circumspection,circumspectio
20949,c1875,circumspecto,v,1,v1spia--1-,circumspect circumspectau circumspectat,circumspecto
20950,c1876,circumspector,n,1,n-s---mn3-,circumspector,circumspector
20951,c1885,circumspectus,n,1,n-s---mn4-,circumspect,circumspectus
20953,c1884,circumspicientia,n,1,n-s---fn1-,circumspicienti,circumspicientia
20954,c1878,circumspicio,v,1,v1spia--3i,circumspic circumspex circumspect,circumspicio
20938,20938,circumplecto,v,1,v1spia--3-,circumplect - circumplex,circumplecto
20956,c1867,circumsto,v,1,v1spia--1-,circumst circumstet circumstat,circumsto
20958,c1915,circumuectio,n,1,n-s---fn3-,circumuection,circumuectio
20959,c1921,circumuenio,v,1,v1spia--4-,circumuen circumuen circumuent,circumuenio
20960,c1922,circumuentio,n,1,n-s---fn3-,circumuention,circumuentio
20961,c1926,circumuersio,n,1,n-s---fn3-,circumuersion,circumuersio
20963,c1940,circus,n,1,n-s---mn2-,circ,circus
20964,c1946,cirrus,n,1,n-s---mn2-,cirr,cirrus
20965,c1960,cissos,n,1,n-s---fn2g,ciss,cissos
20966,c1964,cista,n,1,n-s---fn1-,cist,cista
20967,c1970,cisterna,n,1,n-s---fn1-,cistern,cisterna
20968,c1977,citatim,r,1,rp--------,,citatim
20969,c9994,citatus,n,1,n-s---mn4-,citat,citatus
20970,c1991,cito,v,1,v1spia--1-,cit citau citat,cito
20973,c2003,citrus,n,1,n-s---fn2-,citr,citrus
20974,c2005,ciuicus,a,1,aps---mn1-,ciuic ciuic ciuic,ciuicus
20952,20952,circumspectus,a,1,aps---mn1-,circumspect circumspect circumspect,circumspectus
20971,20971,cito,r,1,rp--------,cit,cito
20975,c2008,ciuis,n,1,n-s---cn3i,ciu,ciuis
20978,c2015,clamator,n,1,n-s---mn3-,clamator,clamator
20980,c2019,clamo,v,1,v1spia--1-,clam clamau clamat,clamo
20928,c1754,circumfluo,v,1,v1spia--3-,circumflu circumflux circumflux,circumfluo
20972,20972,citreago,n,1,n-s---fn3-,citreagin,citreago
20981,c2020,clamor,n,1,n-s---mn3-,clamor,clamor
20927,c9991,circumflexus,n,1,n-s---mn4-,circumflex,circumflexus
119965,119965,orthogrammus,a,0,aps---mn1-,orthogramm orthogramm orthogramm,orthogrammus
20991,c2044,claro,v,1,v1spia--1-,clar clarau clarat,claro
20992,c2046,clarus,a,1,aps---mn1-,clar clar clar,clarus
21007,c2071,clauus,n,1,n-s---mn2-,clau,clauus
21012,c2093,cleptes,n,1,n-s---mn1g,clept,cleptes
20996,c2062,clauditas,n,1,n-s---fn3-,clauditat,clauditas
21002,21002,clausus,a,1,aps---mn1-,claus claus claus,clausus
21005,c2068,clauicularius,n,1,n-s---mn2-,clauiculari,clauicularius
20999,c2077,claustrum,n,1,n-s---nn2-,claustrum,claustrum
21000,c2078,clausula,n,1,n-s---fn1-,clausul,clausula
21006,c2080,clauulus,n,1,n-s---mn2-,clauul,clauulus
21021,c2132,cliuus,n,1,n-s---mn2-,cliu,cliuus
46075,46075,circumsepio,v,0,v1spia--4-,circumsep circumseps circumsept,circumsepio
21010,c2086,clementia,n,1,n-s---fn1-,clementi,clementia
20990,c2043,claritus,r,1,rp--------,,claritus
21014,c2096,clerus,n,1,n-s---mn2-,cler,clerus
21023,21023,clostellum,n,1,n-s---nn2-,clostell,clostellum
21044,c2253,cochlear,n,1,n-s---nn3i,cochlear,cochlear
21016,c2100,clibanus,n,1,n-s---mn2-,cliban,clibanus
21019,c2107,clima,n,1,n-s---nn3-,climat,clima
21009,21009,clementer,r,1,rp--------,clement,clementer
21022,c2133,cloaca,n,1,n-s---fn1-,cloac,cloaca
21024,c2149,clunis,n,1,n-s---mn3i,clun,clunis
21025,c2159,clyster,n,1,n-s---mn3-,clyster,clyster
21026,c2172,cnodax,n,1,n-s---mn3-,cnodac,cnodax
21027,c2176,coaceruo,v,1,v1spia--1-,coaceru coaceruau coaceruat,coaceruo
21015,21015,clibanarius,n,1,n-s---mn2-,clibanari,clibanarius
21029,c2186,coactor,n,1,n-s---mn3-,coactor,coactor
21030,c9932,coactura,n,1,n-s---fn1-,coactur,coactura
21031,c2189,coaddo,v,1,v1spia--3-,coadd - -,coaddo
21028,21028,coacte,r,1,rp--------,coact,coacte
21032,c2196,coaduno,v,1,v1spia--1-,coadun coadunau coadunat,coaduno
21033,c2201,coaequo,v,1,v1spia--1-,coaequ coaequau coaequat,coaequo
21034,c2211,coagmentatio,n,1,n-s---fn3-,coagmentation,coagmentatio
21035,c2212,coagmento,v,1,v1spia--1-,coagment coagmentau coagmentat,coagmento
21036,c2214,coagulare,n,1,n-s---nn3i,coagular,coagulare
21037,c2215,coagulatio,n,1,n-s---fn3-,coagulation,coagulatio
21038,c2217,coagulo,v,1,v1spia--1-,coagul coagulau coagulat,coagulo
21039,c2218,coagulum,n,1,n-s---nn2-,coagul,coagulum
21040,c2219,coalesco,v,1,v1spia--3-,coalesc coalu coalit,coalesco
21041,c2229,coarguo,v,1,v1spia--3-,coargu coargu coargut,coarguo
21043,c2252,cochlea,n,1,n-s---fn1-,cochle,cochlea
21045,c7934,cochlearium,n,1,n-s---nn2-,cochleari,cochlearium
21046,c2261,cocio,n,1,n-s---mn3-,cocion,cocio
21048,c7252,coctor,n,1,n-s---mn3-,coctor,coctor
21011,21011,Cleopatra,n,0,n-s---fn1-,Cleopatr,Cleopatra
21049,c9933,coctura,n,1,n-s---fn1-,coctur,coctura
21051,c7260,codicillus,n,1,n-s---mn2-,codicill,codicillus
113042,i0291,imagineus,a,0,aps---mn1-,imagine imagine imagine,imagineus
21050,21050,codex,n,1,n-s---mn3-,codic,codex
21003,c2071,claua,n,1,n-s---fn1-,clau,claua
20995,c2060,claudico,v,1,v1spia--1-,claudic claudicau claudicat,claudico
20998,c2063,claudus,a,1,aps---mn1-,claud claud claud,claudus
21008,c2085,clemens,a,1,aps---an3i,clement clement clement,clemens
20988,c2041,claritas,n,1,n-s---fn3-,claritat,claritas
21062,21062,cogitatus,n,1,n-s---mn2-,cogitat,cogitatus
21066,21066,cognitus,a,1,aps---mn1-,cognit cognit cognit,cognitus
21072,21072,cognoscenter,r,1,rp--------,,cognoscenter
21054,c2281,coepio,v,1,v1spia--3i,coep coep coept,coepio
21056,c9999,coeptum,n,1,n-s---nn2-,coept,coeptum
21058,c2287,coerceo,v,1,v1spia--2-,coerc coercu coercit,coerceo
21059,c2298,cogitamen,n,1,n-s---nn3-,cogitamin,cogitamen
21060,c2299,cogitamentum,n,1,n-s---nn2-,cogitament,cogitamentum
21084,21084,colens,n,1,n-s---mn3-,colent,colens
21061,c2301,cogitatio,n,1,n-s---fn3-,cogitation,cogitatio
119969,119969,orthophallicus,a,0,aps---mn1-,orthophallic orthophallic orthophallic,orthophallicus
21064,c2306,cognatio,n,1,n-s---fn3-,cognation,cognatio
21102,21102,collineo,v,1,v1spia--1-,colline collineau collineat,collineo
21065,c2308,cognitio,n,1,n-s---fn3-,cognition,cognitio
21067,c2314,cognobilis,a,1,aps---cn3i,cognobil cognobil cognobil,cognobilis
21068,c2315,cognomen,n,1,n-s---nn3-,cognomin,cognomen
21069,c2316,cognomentum,n,1,n-s---nn2-,cognoment,cognomentum
21071,c4659,cognomino,v,1,v1spia--1-,cognomin - cognominat,cognomino
21073,c2322,cognosco,v,1,v1spia--3-,cognosc cognou cognit,cognosco
21074,c2323,cogo,v,1,v1spia--3-,cog coeg coact,cogo
21077,c1535,cohaeresco,v,1,v1spia--3-,cohaeresc cohaes -,cohaeresco
21079,c2338,cohortatio,n,1,n-s---fn3-,cohortation,cohortatio
21082,c2349,coinquino,v,1,v1spia--1-,coinquin coinquinau coinquinat,coinquino
21083,c2351,coitio,n,1,n-s---fn3-,coition,coitio
21088,c2383,collatio,n,1,n-s---fn3-,collation,collatio
21089,c2388,collaudatio,n,1,n-s---fn3-,collaudation,collaudatio
21091,c2394,collectarius,n,1,n-s---mn2-,collectari,collectarius
21092,c2397,collectio,n,1,n-s---fn3-,collection,collectio
21094,c9936,collectus,n,1,n-s---mn4-,collect,collectus
21095,c2400,collega,n,1,n-s---mn1-,colleg,collega
21096,c2405,collegium,n,1,n-s---nn2-,collegi,collegium
21097,c2411,colleuo,v,1,v1spia--1-,colleu colleuau colleuat,colleuo
21098,c2420,colliculus,n,1,n-s---mn2-,collicul,colliculus
21099,c2421,collido,v,1,v1spia--3-,collid collis collis,collido
21100,c2424,colligatio,n,1,n-s---fn3-,colligation,colligatio
21103,c2432,collino,v,1,v1spia--3-,collin colleu collit,collino
21105,c2436,colliquesco,v,1,v1spia--3-,colliquesc colliqu -,colliquesco
21106,c2438,collis,n,1,n-s---mn3i,coll,collis
21107,c9864,collisus,n,1,n-s---mn4-,collis,collisus
21108,c2440,collocatio,n,1,n-s---fn3-,collocation,collocatio
21109,c2441,colloco,v,1,v1spia--1-,colloc collocau collocat,colloco
21110,c2443,collocutio,n,1,n-s---fn3-,collocution,collocutio
21111,c2445,colloquium,n,1,n-s---nn2-,colloqui,colloquium
21113,c2447,colluceo,v,1,v1spia--2-,colluc - -,colluceo
21117,c2452,colludium,n,1,n-s---nn2-,colludi,colludium
21119,c2457,collumino,v,1,v1spia--1-,collumin colluminau collumina,collumino
21120,c2458,colluo,v,1,v1spia--3-,collu collu collut,colluo
21121,c2461,collusio,n,1,n-s---fn3-,collusion,collusio
21123,c2470,colluuio,n,1,n-s---fn3-,colluuion,colluuio
23902,i0295,imago,n,1,n-s---fn3-,imagin,imago
23903,i0296,imaguncula,n,1,n-s---fn1-,imaguncul,imaguncula
137514,o0814,opifer,n,0,n-s---mn2r,opifer,opifer
21055,c2285,coepto,v,1,v1spia--1-,coept coeptau coeptat,coepto
119973,119973,orthragoriscus,n,0,n-s---mn2-,orthragorisc,orthragoriscus
21133,c2515,coluber,n,1,n-s---mn2r,colubr,coluber
21134,c2515,colubra,n,1,n-s---fn1-,colubr,colubra
46072,c3784,contractiuncula,n,0,n-s---fn1-,contractiuncul,contractiuncula
21135,c2520,colum,n,1,n-s---nn2-,col,cōlum
46083,46083,cognoscens,n,0,n-s---cn3-,cognoscent,cognoscens
21138,c2535,columna,n,1,n-s---fn1-,column,columna
21131,21131,coloratus,a,1,aps---mn1-,colorat colorat colorat,coloratus
21139,c2538,columnarius,n,1,n-s---mn2-,columnari,columnarius
21141,c2551,coma,n,1,n-s---fn1-,com,coma
21143,c2560,combibo,v,1,v1spia--3-,combib combib -,combibo
21144,c2563,combino,v,1,v1spia--1-,combin combinau combinat,combino
21145,c2566,comburo,v,1,v1spia--3-,combur combuss combust,comburo
21146,c9837,combustum,n,1,n-s---nn2-,combust,combustum
21147,c9938,combustura,n,1,n-s---fn1-,combustur,combustura
21149,c2572,comes,n,1,n-s---cn3-,comit,comes
21152,c2577,comicus,n,1,n-s---mn2-,comic,comicus
21156,c2586,comitas,n,1,n-s---fn3-,comitat,comitas
21159,c2593,comitium,n,1,n-s---nn2-,comiti,comitium
21163,c2597,commaceratio,n,1,n-s---fn3-,commaceration,commaceratio
21164,c2600,commaculo,v,1,v1spia--1-,commacul commaculau commaculat,commaculo
21166,c2606,commanducatio,n,1,n-s---fn3-,commanducation,commanducatio
24702,l0732,lien,n,1,n-s---mn3-,lien,lien
21167,c9867,commeatus,n,1,n-s---mn4-,commeat,commeatus
21157,21157,comiter,r,1,rp--------,,comiter
21170,c2629,commeleto,v,1,v1spia--1-,commelet commeletau commeletat,commeleto
21171,c2631,commemini,v,1,v1sria--3-,- commemin -,commemini
21172,c2634,commemoratio,n,1,n-s---fn3-,commemoration,commemoratio
21174,c2640,commendatio,n,1,n-s---fn3-,commendation,commendatio
21175,c4699,commendo,v,1,v1spia--1-,commend commendau commendat,commendo
21176,c9868,commensus,n,1,n-s---mn4-,commens,commensus
21177,c2651,commentarium,n,1,n-s---nn2-,commentari,commentarium
21178,c2653,commentator,n,1,n-s---mn3-,commentator,commentator
21179,c2657,commentor,n,1,n-s---mn3-,commentor,commentor
21181,c2636,commentum,n,1,n-s---nn2-,comment,commentum
21183,c2661,commercium,n,1,n-s---nn2-,commerci,commercium
21187,c2667,commigratio,n,1,n-s---fn3-,commigration,commigratio
21188,c2669,commiles,n,1,n-s---mn3-,commilit,commiles
21189,c2672,commilito,n,1,n-s---mn3-,commiliton,commilito
21194,c2682,commisceo,v,1,v1spia--2-,commisc commiscu commixt,commisceo
21195,c2685,commiseratio,n,1,n-s---fn3-,commiseration,commiseratio
21198,c2690,commissio,n,1,n-s---fn3-,commission,commissio
21199,c2692,commissum,n,1,n-s---nn2-,commiss,commissum
21200,c2687,commissura,n,1,n-s---fn1-,commissur,commissura
21202,c2695,committo,v,1,v1spia--3-,committ commis commiss,committo
21203,c2698,commixtio,n,1,n-s---fn3-,commixtion,commixtio
21204,c9940,commixtura,n,1,n-s---fn1-,commixtur,commixtura
21205,c2643,commodatum,n,1,n-s---nn2-,commodat,commodatum
113045,i0297,imbalnities,n,0,n-s---fn5-,imbalniti,imbalnities
21129,c2497,colonus,n,1,n-s---mn2-,colon,colonus
21160,21160,comito,v,1,v1spia--1-,comit - comitat,comito
21137,c2533,columen,n,1,n-s---nn3-,columin,columen
21206,21206,commode,r,1,rp--------,commod,commode
21128,c2494,colonia,n,1,n-s---fn1-,coloni,colonia
46125,d0107,debitio,n,0,n-s---fn3-,debition,debitio
21214,c2714,commoneo,v,1,v1spia--2-,common commonu commonit,commoneo
21215,c2715,commonitio,n,1,n-s---fn3-,commonition,commonitio
119976,119976,ortus,a,0,aps---mn1-,ort ort ort,ortus
21216,c2719,commonstro,v,1,v1spia--1-,commonstr commonstrau commonstrat,commonstro
21217,c2721,commoratio,n,1,n-s---fn3-,commoration,commoratio
21219,c2729,commotio,n,1,n-s---fn3-,commotion,commotio
21220,c9869,commotus,n,1,n-s---mn4-,commot,commotus
21221,c2733,commoueo,v,1,v1spia--2-,commou commou commot,commoueo
21223,c2747,communio,n,1,n-s---fn3-,communion,communio
21224,c2746,communio,v,1,v1spia--4-,commun communiu communit,communio
21225,c4552,communis,a,1,aps---cn3i,commun commun commun,communis
21226,c2749,communitas,n,1,n-s---fn3-,communitat,communitas
21227,c2750,communitio,n,1,n-s---fn3-,communition,communitio
21228,c2751,communitus,r,1,rp--------,,communitus
21230,c2754,commutabilis,a,1,aps---cn3i,commutabil commutabil commutabil,commutabilis
21231,c2755,commutatio,n,1,n-s---fn3-,commutation,commutatio
21232,c9871,commutatus,n,1,n-s---mn4-,commutat,commutatus
21235,c2759,comoedia,n,1,n-s---fn1-,comoedi,comoedia
21236,c2762,comoedus,n,1,n-s---mn2-,comoed,comoedus
21240,c2775,compaginatio,n,1,n-s---fn3-,compagination,compaginatio
21241,c7776,compago,n,1,n-s---fn3-,compagin,compago
21243,c4786,comparatio,n,1,n-s---fn3-,comparation,comparatio
21245,c4804,comparator,n,1,n-s---mn3-,comparator,comparator
21246,c9872,comparatus,n,1,n-s---mn4-,comparat,comparatus
21247,c4812,comparo,v,1,v1spia--1-,compar comparau comparat,comparo
21257,c2827,comperio,v,1,v1spia--4-,comper - compert,comperio
21252,c2813,compendio,v,1,v1spia--1-,compendi compendiau compendiat,compendio
21253,c2814,compendiosus,a,1,aps---mn1-,compendios compendios compendios,compendiosus
21254,c2815,compendium,n,1,n-s---nn2-,compendi,compendium
21256,c2820,comperco,v,1,v1spia--3-,comperc compers -,comperco
21258,c2832,compesco,v,1,v1spia--3-,compesc compescu -,compesco
21260,c9943,competentia,n,1,n-s---fn1-,competenti,competentia
21261,c2833,competitio,n,1,n-s---fn3-,competition,competitio
21262,c2834,competitor,n,1,n-s---mn3-,competitor,competitor
21264,c2837,compilatio,n,1,n-s---fn3-,compilation,compilatio
21265,c4816,compilo,v,1,v1spia--1-,compil compilau compilat,compilo
21266,c2841,compingo,v,1,v1spia--3-,comping compinx compict,compingo
21269,c2855,complementum,n,1,n-s---nn2-,complement,complementum
21238,21238,compactus,a,1,aps---mn1-,compact compact compact,compactus
21270,c2856,compleo,v,1,v1spia--2-,compl compleu complet,compleo
21272,c2863,complexio,n,1,n-s---fn3-,complexion,complexio
21273,c9874,complexus,n,1,n-s---mn4-,complex,complexus
21274,c2868,complico,v,1,v1spia--1-,complic complicu complicit,complico
21275,c2870,comploratio,n,1,n-s---fn3-,comploration,comploratio
21276,c9875,comploratus,n,1,n-s---mn4-,complorat,comploratus
21277,c2881,compono,v,1,v1spia--3-,compon composu composit,compono
21278,c2885,comporto,v,1,v1spia--1-,comport comportau comportat,comporto
113046,i0298,imbarbesco,v,0,v1spia--3-,,imbarbesco
21209,c2708,commodum,n,1,n-s---nn2-,commod,commodum
21259,21259,competens,a,1,aps---an3i,competent competent competent,competens
21210,21210,commodum,r,1,rp--------,,commodum
46109,d0110,deblatero,v,0,v1spia--1-,deblater deblaterau deblaterat,deblatero
21285,c2897,comprehensio,n,1,n-s---fn3-,comprehension,comprehensio
21286,c2899,comprehenso,v,1,v1spia--1-,comprehens comprehensau comprehensat,comprehenso
21287,c2901,compressio,n,1,n-s---fn3-,compression,compressio
21288,c2902,compresso,v,1,v1spia--1-,compress - compressat,compresso
21289,c2903,compressor,n,1,n-s---mn3-,compressor,compressor
119978,119978,ortygia,n,0,n-s---fn1-,ortygi,ortygia
21292,c2904,comprimo,v,1,v1spia--3-,comprim compress compress,comprimo
21293,c2906,comprobatio,n,1,n-s---fn3-,comprobation,comprobatio
21294,c2909,comprobo,v,1,v1spia--1-,comprob comprobau comprobat,comprobo
21295,c9877,comptus,n,1,n-s---mn4-,compt,comptus
21297,c2921,compulsio,n,1,n-s---fn3-,compulsion,compulsio
21299,c2925,compungo,v,1,v1spia--3-,compung compunx compunct,compungo
21291,21291,compressus,a,1,aps---mn1-,compress compress compress,compressus
21300,c2932,computo,v,1,v1spia--1-,comput computau computat,computo
21301,c2933,computresco,v,1,v1spia--3-,computresc computru -,computresco
21302,c2934,computus,n,1,n-s---mn2-,comput,computus
21303,c2937,conamen,n,1,n-s---nn3-,conamin,conamen
21304,c2941,conatio,n,1,n-s---fn3-,conation,conatio
21305,c9878,conatum,n,1,n-s---nn2-,conat,conatum
21307,c2943,concaco,v,1,v1spia--1-,concac concacau concacat,concaco
21308,c2945,concaedes,n,1,n-p---fn3i,concaed,concaedes
21311,c2952,concalo,v,1,v1spia--1-,concal concalau concala,concalo
21312,c2959,concarnatio,n,1,n-s---fn3-,concarnation,concarnatio
21314,c2963,concateno,v,1,v1spia--1-,concaten concatenau concatenat,concateno
21315,c2966,concauo,v,1,v1spia--1-,concau -au concauat,concauo
21316,c2967,concauus,a,1,aps---mn1-,concau concau concau,concauus
21317,c2968,concedo,v,1,v1spia--3-,conced concess concess,concedo
21318,c2969,concelebro,v,1,v1spia--1-,concelebr concelebrau concelebrat,concelebro
21319,c2975,concentio,n,1,n-s---fn3-,concention,concentio
21320,c9880,concentus,n,1,n-s---mn4-,concent,concentus
21322,c2980,conceptio,n,1,n-s---fn3-,conception,conceptio
21323,c2983,concepto,v,1,v1spia--1-,concept conceptau concepta,concepto
21324,c9881,conceptus,n,1,n-s---mn4-,concept,conceptus
21325,c2987,concerpo,v,1,v1spia--3-,concerp concerps concerpt,concerpo
21326,c2988,concertatio,n,1,n-s---fn3-,concertation,concertatio
21329,c2994,concessio,n,1,n-s---fn3-,concession,concessio
21330,c9882,concessus,n,1,n-s---mn4-,concess,concessus
21332,c2998,concha,n,1,n-s---fn1-,conch,concha
21333,c3008,conchylium,n,1,n-s---nn2-,conchyli,conchylium
21335,c3013,concieo,v,1,v1spia--2-,conci conciu concit,concieo
21337,c3015,conciliatio,n,1,n-s---fn3-,conciliation,conciliatio
21338,c3016,conciliator,n,1,n-s---mn3-,conciliator,conciliator
21339,c9883,conciliatus,n,1,n-s---mn4-,conciliat,conciliatus
46085,46085,decretista,n,0,n-s---fn1-,decretist,decretista
21341,c3021,concilium,n,1,n-s---nn2-,concili,concilium
21281,c2890,compositor,n,1,n-s---mn3-,compositor,compositor
21296,21296,comptus,a,1,aps---mn1-,compt compt compt,comptus
21284,c2895,comprehendo,v,1,v1spia--3-,comprehend comprehend comprehens,comprehendo
21331,21331,concessus,a,1,aps---mn1-,concess concess concess,concessus
